Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16788,23-000033,-11.535,152.73,77.43,0.56,77,25,120
16795,23-000040,-16.26,155.492,72.14,0.48,328,455,111
16798,23-000043,-15.668,155.928,69.21,1.42,368,401,107
16847,23-000092,-13.337,156.077,49.71,0.58,381,189,77
16867,23-000112,-11.322,156.656,45.33,0.0,434,6,70
16876,23-000121,-15.702,156.074,43.67,0.66,381,404,68
16950,23-000195,-14.252,153.736,36.59,0.15,169,272,57
16975,23-000220,-15.935,156.42,34.14,0.96,412,425,53
16978,23-000223,-13.957,153.733,33.88,0.9,168,245,53
17032,23-000277,-11.907,153.345,29.8,0.47,133,59,46
17073,23-000318,-14.706,153.782,27.75,0.28,173,313,43
17110,23-000355,-14.734,155.743,26.13,0.72,351,316,41
17148,23-000393,-12.46,157.119,24.35,0.39,476,109,38
17166,23-000411,-16.352,154.684,23.68,0.55,255,463,37
17198,23-000443,-14.045,153.194,22.46,0.67,119,253,35
17210,23-000455,-13.783,155.193,21.95,0.31,301,230,34
17241,23-000486,-11.981,154.791,21.03,0.62,264,66,33
17285,23-000530,-13.667,155.48,20.07,0.14,327,219,31
17304,23-000549,-11.351,155.098,19.58,0.89,292,9,31
17314,23-000559,-14.059,156.128,19.35,0.56,386,255,30
17327,23-000572,-11.658,156.917,19.0,1.25,458,37,30
17412,23-000657,-16.696,156.361,17.25,1.04,407,494,27
17434,23-000679,-13.198,157.094,16.87,0.16,474,176,26
17446,23-000691,-12.611,154.702,16.62,0.12,256,123,26
17456,23-000701,-11.616,157.228,16.43,0.36,486,33,26
17458,23-000703,-12.819,154.239,16.41,0.44,214,142,26
17464,23-000709,-16.721,156.831,16.3,1.18,450,497,26
17468,23-000713,-13.44,156.932,16.28,0.35,459,198,26
17488,23-000733,-15.166,152.993,15.88,0.39,101,355,25
17524,23-000769,-13.613,155.323,15.32,1.01,313,214,24
17537,23-000782,-11.511,154.223,15.12,0.39,213,23,24
17540,23-000785,-14.338,155.436,15.05,0.17,323,280,24
17573,23-000818,-13.695,156.561,14.53,0.23,425,222,23
17631,23-000876,-13.195,156.549,13.82,0.38,424,176,22
17653,23-000898,-12.845,151.876,13.43,0.3,0,144,21
17673,23-000918,-15.766,156.782,13.12,0.29,445,410,21
17675,23-000920,-11.963,155.254,13.08,0.35,306,64,21
17688,23-000933,-15.256,153.613,12.98,0.89,157,363,20
17706,23-000951,-15.061,152.398,12.84,0.39,47,346,20
17739,23-000984,-13.1,157.486,12.46,0.36,509,168,20
17786,23-001031,-16.451,152.415,11.92,1.25,49,472,19
17787,23-001032,-11.555,155.292,11.92,0.42,310,27,19
17853,23-001098,-11.484,157.427,11.29,0.31,504,21,18
17888,23-001133,-12.532,155.3,11.06,0.99,311,116,18
17890,23-001135,-13.116,154.304,11.05,0.3,220,169,17
17891,23-001136,-16.406,157.318,11.04,0.21,494,468,17
17930,23-001175,-15.681,156.626,10.67,0.25,431,402,17
17943,23-001188,-12.594,155.431,10.55,0.24,323,122,17
18080,23-001325,-14.428,155.533,9.41,0.75,332,288,15
18103,23-001348,-12.14,154.22,9.25,0.22,213,80,15
18152,23-001397,-15.125,154.978,9.01,0.73,281,352,14
18158,23-001403,-11.786,154.484,8.98,0.11,237,48,14
18161,23-001406,-12.436,152.076,8.96,1.01,18,107,14
18241,23-001486,-13.331,153.611,8.54,0.75,157,189,14
18242,23-001487,-11.817,155.174,8.53,0.8,299,51,14
18246,23-001491,-13.375,157.342,8.51,0.7,496,193,14
18342,23-001587,-13.812,152.329,8.02,0.08,41,232,13
