Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
5966,13-000020,25.497,83.927,94.21,2.1,470,238,145
6058,13-000112,23.94,80.177,47.99,0.74,129,380,74
6233,13-000287,22.532,79.06,26.24,0.31,28,508,41
6301,13-000355,25.925,82.136,22.45,0.42,307,199,35
6406,13-000460,26.898,78.86,17.61,0.35,9,111,28
6488,13-000542,27.354,79.056,15.61,0.52,27,70,25
6516,13-000570,25.157,79.716,15.12,0.28,87,269,24
6570,13-000624,22.706,79.4,13.78,0.46,59,492,22
6625,13-000679,22.908,79.704,12.96,0.89,86,473,20
6639,13-000693,25.041,84.373,12.77,0.98,510,280,20
6755,13-000809,24.857,80.142,11.21,1.0,126,296,18
6861,13-000915,23.136,83.224,9.97,0.5,406,453,16
6884,13-000938,26.042,83.29,9.8,0.0,412,189,16
6969,13-001023,27.744,83.569,8.98,0.0,437,34,14
7037,13-001091,22.761,80.656,8.48,0.6,173,487,14
7084,13-001138,25.771,79.31,8.08,0.31,50,213,13
