Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
737,05-000018,32.212,52.069,74.02,1.17,131,139,114
758,05-000040,31.458,53.934,56.96,1.65,300,208,88
778,05-000065,30.815,54.504,46.13,0.4,352,266,71
787,05-000075,32.632,55.413,43.89,1.36,434,101,68
837,05-000133,33.214,56.101,35.05,1.4,497,48,54
855,05-000152,33.591,52.282,32.8,1.06,150,14,51
861,05-000159,31.7,54.83,31.97,1.07,382,186,50
900,05-000203,33.505,52.218,27.75,0.0,144,22,43
990,05-000314,31.621,53.883,22.07,0.1,295,193,34
1021,05-000350,32.856,50.878,20.85,0.52,22,81,33
1074,05-000414,33.301,53.991,18.33,0.69,305,40,29
1124,05-000471,33.717,51.745,16.45,0.3,101,2,26
1190,05-000548,30.317,50.898,14.28,0.73,24,311,22
1197,05-000556,30.443,54.475,14.13,0.32,349,300,22
1231,05-000594,31.896,55.918,13.29,0.27,480,168,21
1266,05-000642,31.224,56.168,12.5,0.54,503,229,20
1327,05-000720,32.477,52.72,11.39,0.46,190,115,18
1367,05-000772,31.627,51.464,10.78,0.47,76,192,17
1379,05-000785,30.192,55.119,10.6,0.37,408,323,17
1468,05-000889,33.181,55.285,9.62,0.33,423,51,15
1491,05-000920,30.972,55.462,9.36,0.35,439,252,15
1502,05-000936,32.616,52.453,9.15,0.51,166,103,15
1504,05-000939,32.333,53.172,9.14,0.21,231,128,15
1514,05-000950,33.131,54.615,9.03,0.15,362,56,14
1548,05-000990,33.504,51.878,8.74,0.6,113,22,14
1576,05-001027,31.479,52.284,8.3,0.26,150,206,13
1583,05-001035,30.982,55.777,8.27,0.11,468,251,13
1598,05-001057,30.075,54.541,8.12,0.16,355,333,13
6261,13-000315,29.146,56.123,24.42,1.37,499,418,38
6275,13-000329,29.729,50.851,23.89,0.16,20,365,37
6292,13-000346,29.129,53.343,23.03,0.75,246,419,36
6323,13-000377,29.651,56.248,20.67,0.67,510,372,32
6340,13-000394,28.967,51.033,19.86,0.15,37,434,31
6367,13-000421,28.68,51.175,18.84,0.5,49,460,29
6463,13-000517,28.779,52.86,16.25,0.83,203,451,25
6596,13-000650,29.565,54.307,13.28,0.72,334,380,21
6602,13-000656,29.7,51.941,13.24,0.25,119,367,21
6604,13-000658,29.872,54.184,13.22,0.66,323,352,21
6807,13-000861,28.76,54.698,10.56,0.18,370,453,17
6921,13-000975,29.06,52.254,9.29,0.17,147,426,15
6927,13-000981,28.383,54.009,9.26,0.58,307,487,15
6962,13-001016,28.687,52.641,9.02,0.1,183,459,14
