Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
9914,18-000016,-17.308,-74.128,66.55,0.03,419,39,103
10052,18-000154,-19.54,-77.055,19.91,1.02,153,242,31
10097,18-000199,-20.851,-74.675,17.16,1.27,370,361,27
10112,18-000214,-22.326,-77.392,16.34,1.06,123,495,26
10177,18-000279,-17.416,-74.489,13.73,1.23,387,49,22
10178,18-000280,-21.195,-73.342,13.73,0.84,491,392,22
10193,18-000295,-20.274,-74.646,13.21,1.08,372,308,21
10245,18-000347,-18.916,-76.322,11.55,0.88,220,185,18
10247,18-000349,-21.971,-73.496,11.52,0.89,477,462,18
10313,18-000415,-18.095,-78.067,10.11,0.68,62,110,16
10317,18-000419,-18.126,-74.065,10.01,0.97,425,113,16
10320,18-000422,-17.773,-74.619,9.89,0.8,375,81,16
10331,18-000433,-20.207,-78.046,9.76,0.74,63,302,16
10338,18-000440,-21.027,-77.401,9.68,0.68,122,377,15
10391,18-000493,-21.964,-75.864,8.61,0.75,262,462,14
