Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16803,23-000048,-9.909,144.539,67.29,0.68,355,389,104
16822,23-000067,-10.29,146.067,59.65,2.28,494,423,92
16957,23-000202,-10.657,141.525,36.15,0.31,81,457,56
16982,23-000227,-6.387,141.266,33.55,1.83,58,69,52
17101,23-000346,-6.736,143.227,26.6,2.0,236,100,41
17113,23-000358,-6.829,141.027,26.03,0.22,36,109,41
17135,23-000380,-10.254,142.355,24.95,0.43,157,420,39
17151,23-000396,-9.561,144.131,24.28,1.29,318,357,38
17190,23-000435,-10.789,145.816,22.72,0.84,471,469,35
17191,23-000436,-7.226,142.06,22.69,0.21,130,145,35
17250,23-000495,-6.494,144.384,20.85,0.28,341,78,33
17273,23-000518,-8.43,144.306,20.44,0.72,334,254,32
17325,23-000570,-8.676,141.691,19.07,1.4,96,277,30
17348,23-000593,-6.332,142.405,18.52,0.46,161,64,29
17439,23-000684,-9.95,145.402,16.79,0.0,433,392,26
17452,23-000697,-11.146,143.877,16.49,0.41,295,501,26
17453,23-000698,-8.237,143.698,16.49,0.34,279,237,26
17462,23-000707,-9.143,144.016,16.33,1.32,308,319,26
17575,23-000820,-6.586,142.694,14.5,0.47,187,87,23
17611,23-000856,-5.85,144.578,13.99,1.26,359,20,22
17613,23-000858,-9.626,146.058,13.98,1.22,493,363,22
17726,23-000971,-8.598,141.083,12.61,0.26,41,270,20
17744,23-000989,-7.643,140.792,12.39,0.3,15,183,20
17790,23-001035,-10.741,142.021,11.84,0.51,126,464,19
17851,23-001096,-10.106,142.93,11.3,0.37,209,407,18
17904,23-001149,-8.932,142.03,10.92,0.0,127,300,17
17951,23-001196,-10.302,140.996,10.49,0.3,33,424,17
17967,23-001212,-8.683,144.085,10.36,0.75,314,277,16
18064,23-001309,-8.519,141.523,9.61,0.21,81,262,15
18145,23-001390,-7.514,146.036,9.03,0.11,491,171,14
18230,23-001475,-9.913,142.648,8.58,0.27,183,389,14
18252,23-001497,-10.525,144.173,8.48,0.48,322,445,14
18272,23-001517,-5.706,142.52,8.35,0.34,172,7,13
18286,23-001531,-8.843,141.212,8.28,0.23,53,292,13
18336,23-001581,-8.05,141.07,8.06,0.2,40,220,13
