Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15449,22-000220,-29.257,104.218,31.97,0.07,269,102,50
16257,22-001028,-28.308,103.835,11.61,0.09,234,16,18
16611,22-001382,-28.547,101.983,8.71,0.64,66,38,14
21597,28-000088,-30.802,104.576,49.06,0.11,302,243,76
21623,28-000149,-32.316,102.547,38.88,1.05,117,380,60
21649,28-000230,-33.414,104.188,30.5,0.46,266,480,47
21652,28-000236,-32.465,103.128,30.34,1.88,170,394,47
21655,28-000244,-31.181,105.678,29.3,0.08,402,277,46
21677,28-000300,-31.831,103.398,26.14,0.17,195,336,41
21698,28-000363,-33.519,101.934,22.83,0.98,62,490,36
21720,28-000409,-32.731,101.768,20.61,0.68,47,418,32
21789,28-000573,-32.931,102.018,15.38,0.42,69,436,24
21866,28-000750,-30.701,102.905,11.93,0.32,150,234,19
21893,28-000819,-31.884,101.855,10.83,0.41,54,341,17
21913,28-000873,-33.101,101.783,10.16,1.35,48,452,16
22009,28-001085,-30.503,102.77,8.1,0.49,138,216,13
