Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10456,19-000018,-24.63,-22.916,87.18,2.06,473,193,135
10460,19-000022,-24.291,-26.771,84.38,0.76,123,162,130
10464,19-000026,-27.569,-23.168,81.69,0.36,450,460,126
10471,19-000033,-26.546,-28.108,72.98,1.92,1,367,113
10493,19-000055,-23.195,-23.579,63.92,0.5,412,63,99
10536,19-000098,-23.685,-27.352,50.74,0.66,70,107,79
10572,19-000134,-27.819,-27.304,42.93,1.79,74,483,67
10585,19-000147,-25.408,-24.294,40.77,1.36,348,264,63
10678,19-000240,-23.154,-26.71,30.65,0.11,128,59,48
10682,19-000244,-27.539,-24.315,30.33,1.52,346,457,47
10785,19-000347,-26.933,-26.853,25.29,0.5,115,402,39
10794,19-000356,-25.878,-23.488,24.86,0.73,421,306,39
10802,19-000364,-23.663,-28.104,24.53,0.0,1,105,38
10880,19-000442,-27.57,-24.763,21.15,0.51,305,460,33
10929,19-000491,-25.866,-24.381,19.97,0.41,340,305,31
10975,19-000537,-24.336,-26.667,18.72,1.34,132,166,29
11027,19-000589,-23.805,-26.524,17.28,0.62,145,118,27
11057,19-000619,-24.535,-23.095,16.46,0.09,456,184,26
11081,19-000643,-24.343,-25.094,16.02,0.39,275,167,25
11103,19-000665,-26.658,-24.77,15.53,0.37,304,377,24
11140,19-000702,-23.857,-27.29,14.84,1.29,75,123,23
11250,19-000812,-23.372,-25.724,13.07,0.58,218,79,21
11274,19-000836,-24.337,-24.896,12.73,1.06,293,166,20
11293,19-000855,-27.75,-24.811,12.37,0.15,301,476,20
11306,19-000868,-22.929,-23.176,12.28,0.0,449,38,19
11334,19-000896,-25.601,-27.989,11.88,0.21,12,281,19
11372,19-000934,-24.333,-27.866,11.48,0.99,23,166,18
11421,19-000983,-25.794,-27.02,10.88,0.68,100,299,17
11436,19-000998,-26.696,-24.353,10.72,0.1,342,381,17
11488,19-001050,-23.13,-25.848,10.13,0.22,206,57,16
11504,19-001066,-23.957,-24.657,10.01,0.96,315,132,16
11512,19-001074,-25.794,-24.206,9.95,0.99,356,299,16
11525,19-001087,-23.606,-27.287,9.79,1.17,76,100,16
11618,19-001180,-26.891,-23.074,9.18,0.9,458,398,15
11653,19-001215,-28.017,-23.045,8.96,0.04,461,501,14
11669,19-001231,-22.771,-22.858,8.8,0.0,478,24,14
11720,19-001282,-25.357,-25.204,8.47,0.0,265,259,14
11775,19-001337,-22.844,-25.811,8.15,0.12,210,31,13
11794,19-001356,-27.45,-27.998,8.06,0.9,11,449,13
