Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19290,25-000122,-37.152,-87.671,46.54,1.06,211,309,72
19311,25-000158,-35.267,-86.309,42.64,1.85,335,137,66
19367,25-000267,-37.428,-87.599,31.4,1.26,218,334,49
19441,25-000438,-39.212,-88.492,22.47,1.46,136,496,35
19455,25-000470,-38.102,-88.612,21.74,1.01,126,395,34
19509,25-000597,-37.269,-84.829,17.97,0.8,469,319,28
19536,25-000669,-37.206,-86.011,16.44,0.76,362,313,26
19548,25-000694,-34.753,-86.382,16.06,0.0,328,91,25
19550,25-000700,-39.343,-89.105,15.99,0.36,81,508,25
19618,25-000845,-39.214,-84.792,14.01,0.26,473,496,22
19633,25-000888,-35.161,-84.991,13.3,0.71,455,128,21
19637,25-000894,-35.831,-89.689,13.25,0.57,28,189,21
19645,25-000918,-38.692,-85.228,13.05,0.51,433,448,21
19730,25-001111,-36.218,-89.916,10.79,0.34,7,224,17
19738,25-001123,-33.752,-89.755,10.67,0.69,22,0,17
19739,25-001125,-34.057,-88.66,10.67,0.74,121,27,17
19789,25-001229,-37.902,-85.163,9.74,0.43,439,377,15
19813,25-001276,-34.358,-87.138,9.43,0.34,259,55,15
19834,25-001316,-35.266,-86.304,9.12,0.14,335,137,15
19873,25-001403,-33.964,-89.244,8.48,0.47,68,19,14
