Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4250,12-000046,18.221,19.486,75.89,0.27,237,388,117
4253,12-000049,17.81,20.592,74.86,0.25,337,426,116
4307,12-000103,22.349,20.341,52.92,1.87,314,13,82
4313,12-000109,21.612,18.228,51.87,0.11,122,80,80
4414,12-000210,18.921,20.811,41.24,0.24,357,325,64
4424,12-000220,21.306,19.454,40.27,0.15,234,108,62
4465,12-000261,19.721,19.108,37.21,1.79,202,252,58
4496,12-000292,20.93,21.39,34.83,1.32,410,142,54
4498,12-000294,19.507,20.564,34.68,0.07,335,271,54
4511,12-000307,21.696,17.736,33.8,0.14,78,73,52
4597,12-000393,17.786,19.019,28.65,1.32,194,428,45
4599,12-000395,18.366,22.417,28.64,1.17,503,375,45
4647,12-000443,20.808,21.61,26.37,0.81,430,153,41
4662,12-000458,17.718,17.176,25.96,0.53,27,434,40
4680,12-000476,20.347,17.18,25.48,0.78,27,195,40
4681,12-000477,17.454,19.628,25.4,0.69,250,458,40
4812,12-000608,19.853,21.777,21.03,0.58,445,240,33
4848,12-000644,21.272,22.132,20.06,0.86,477,111,31
4853,12-000649,20.677,17.806,19.97,1.15,84,165,31
4873,12-000669,20.68,19.905,19.62,0.04,275,165,31
4921,12-000717,19.516,21.045,18.73,0.09,378,271,29
4932,12-000728,19.537,17.822,18.54,1.23,86,269,29
4935,12-000731,18.47,22.146,18.48,0.9,478,366,29
4962,12-000758,17.705,21.983,17.98,0.24,464,435,28
5016,12-000812,20.472,19.653,16.85,0.22,252,184,26
5050,12-000846,20.935,19.208,16.31,0.04,211,142,26
5079,12-000875,21.881,19.189,15.79,0.76,210,56,25
5098,12-000894,21.396,17.414,15.5,0.76,48,100,24
5140,12-000936,17.991,21.852,14.87,0.16,452,409,23
5198,12-000994,18.086,17.183,13.99,0.44,27,400,22
5216,12-001012,20.219,21.468,13.75,0.0,417,207,22
5274,12-001070,19.168,17.227,13.0,0.78,31,302,20
5295,12-001091,16.887,21.843,12.8,0.07,451,509,20
5315,12-001111,21.846,21.909,12.46,0.76,457,59,20
5335,12-001131,19.988,21.704,12.26,0.6,438,228,19
5376,12-001172,20.78,18.606,11.88,0.12,157,156,19
5463,12-001259,18.654,20.662,11.15,0.91,344,349,18
5543,12-001339,19.898,20.355,10.5,0.5,316,236,17
5555,12-001351,17.049,21.88,10.37,0.1,454,495,16
5618,12-001414,18.905,18.421,9.94,0.69,140,326,16
5653,12-001449,20.341,17.075,9.7,0.46,18,196,15
5754,12-001550,18.364,20.313,9.05,0.61,312,375,14
5761,12-001557,22.01,18.716,8.99,0.47,167,44,14
5765,12-001561,18.86,18.578,8.96,0.74,154,330,14
5801,12-001597,20.309,17.959,8.8,0.7,98,199,14
5825,12-001621,19.808,19.545,8.69,0.76,242,244,14
5837,12-001633,18.706,18.643,8.62,0.6,160,344,14
5867,12-001663,21.179,22.441,8.44,0.13,505,120,13
5939,12-001735,19.417,19.938,8.01,0.69,278,280,13
