Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10478,19-000040,-5.15,-4.659,69.49,0.2,87,467,107
10609,19-000171,-4.669,-2.604,37.08,1.16,274,424,58
10610,19-000172,-3.066,-2.942,36.9,0.11,243,278,57
10659,19-000221,-4.241,-1.717,32.11,0.37,355,385,50
10672,19-000234,-3.791,-0.954,31.12,1.75,424,344,48
10688,19-000250,-1.272,-2.706,30.1,0.16,265,115,47
10722,19-000284,-1.473,-0.047,28.39,0.33,506,133,44
10752,19-000314,-1.048,-1.405,26.77,0.32,383,95,42
10771,19-000333,-5.509,-5.33,25.81,0.4,26,500,40
10809,19-000371,-1.552,-2.359,24.31,0.13,296,140,38
10840,19-000402,-1.41,-0.744,22.66,0.16,443,128,35
10860,19-000422,-2.286,-5.171,21.85,0.46,41,207,34
10869,19-000431,-4.008,-5.096,21.45,1.35,48,364,33
10946,19-000508,-0.197,-5.313,19.54,0.09,28,17,31
10956,19-000518,-1.948,-0.471,19.29,0.11,468,176,30
10964,19-000526,-0.343,-2.148,19.08,0.28,315,31,30
11059,19-000621,-2.824,-0.199,16.36,0.19,492,256,26
11084,19-000646,-4.81,-3.426,15.91,0.47,199,436,25
11130,19-000692,-2.983,-5.04,14.99,0.79,53,270,24
11153,19-000715,-0.466,-0.939,14.69,0.0,425,42,23
11174,19-000736,-2.925,-1.643,14.2,0.07,361,265,22
11179,19-000741,-0.406,-1.408,14.17,0.09,383,36,22
11215,19-000777,-3.995,-0.514,13.63,1.18,464,362,21
11217,19-000779,-3.444,-4.185,13.59,0.79,130,312,21
11301,19-000863,-1.348,-4.158,12.32,0.02,133,122,19
11309,19-000871,-1.115,-3.1,12.25,0.04,229,101,19
11310,19-000872,-0.706,-4.566,12.23,1.09,96,64,19
11325,19-000887,-4.063,-3.712,11.97,0.31,173,369,19
11412,19-000974,-1.903,-3.264,10.97,0.14,214,172,17
11483,19-001045,-5.328,-4.725,10.16,1.08,81,484,16
11605,19-001167,-2.016,-4.893,9.25,0.03,66,183,15
11606,19-001168,-1.219,-1.727,9.24,0.83,354,110,15
11624,19-001186,-4.611,-3.393,9.16,0.35,202,418,15
11643,19-001205,-5.072,-4.533,9.04,0.15,99,460,14
11651,19-001213,-4.629,-5.537,8.96,0.23,7,420,14
11709,19-001271,-0.194,-4.37,8.57,0.78,114,17,14
11717,19-001279,-5.342,-2.474,8.5,0.13,286,485,14
11762,19-001324,-3.804,-3.48,8.28,0.2,194,345,13
11786,19-001348,-1.483,-0.562,8.09,0.1,459,134,13
11798,19-001360,-4.727,-0.872,8.03,0.14,431,429,13
