Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10473,19-000035,-26.322,-6.125,71.99,0.36,465,347,111
10488,19-000050,-24.928,-10.702,65.02,1.65,49,220,101
10491,19-000053,-26.925,-11.053,64.17,0.23,17,401,99
10633,19-000195,-24.163,-6.241,34.83,0.54,455,151,54
10649,19-000211,-26.765,-8.926,32.9,0.98,211,387,51
10657,19-000219,-26.622,-8.438,32.3,0.82,255,374,50
10677,19-000239,-27.888,-7.689,30.66,0.03,323,489,48
10720,19-000282,-23.578,-7.454,28.57,0.87,344,97,44
10725,19-000287,-27.88,-9.203,28.21,1.66,185,488,44
10727,19-000289,-25.599,-6.397,28.17,1.64,440,281,44
10738,19-000300,-26.857,-9.507,27.52,0.91,158,395,43
10744,19-000306,-27.571,-6.366,27.18,0.72,443,460,42
10784,19-000346,-26.887,-10.26,25.29,0.61,89,398,39
10834,19-000396,-27.254,-10.351,22.9,0.55,81,431,36
10842,19-000404,-23.06,-9.066,22.6,0.55,198,50,35
10881,19-000443,-27.225,-8.019,21.14,0.0,293,429,33
10890,19-000452,-27.48,-6.226,20.97,1.52,456,452,33
10907,19-000469,-23.972,-6.718,20.5,0.54,411,133,32
10921,19-000483,-26.969,-6.094,20.21,1.39,468,405,32
10935,19-000497,-27.63,-5.769,19.86,0.19,497,466,31
10953,19-000515,-27.497,-9.429,19.36,1.22,165,453,30
10973,19-000535,-25.121,-8.425,18.75,0.51,256,238,29
10989,19-000551,-27.818,-7.084,18.4,0.0,378,483,29
11028,19-000590,-25.191,-7.519,17.23,0.42,338,244,27
11041,19-000603,-24.06,-8.023,16.83,0.4,293,141,26
11151,19-000713,-27.704,-8.35,14.72,0.38,263,472,23
11188,19-000750,-27.193,-6.119,14.04,0.24,466,426,22
11201,19-000763,-26.385,-8.066,13.85,0.25,289,352,22
11242,19-000804,-26.114,-9.417,13.15,1.16,166,328,21
11244,19-000806,-27.339,-8.281,13.15,0.24,269,439,21
11265,19-000827,-24.232,-10.182,12.87,0.15,97,157,20
11272,19-000834,-25.516,-7.546,12.74,0.07,336,273,20
11273,19-000835,-24.825,-8.838,12.73,0.24,219,211,20
11280,19-000842,-24.275,-5.687,12.68,0.16,505,161,20
11299,19-000861,-26.728,-10.414,12.34,0.55,75,384,19
11360,19-000922,-24.294,-8.447,11.6,0.05,254,162,18
11384,19-000946,-27.177,-6.689,11.26,0.26,414,424,18
11388,19-000950,-25.217,-10.461,11.19,1.54,71,246,18
11392,19-000954,-23.041,-7.876,11.13,0.84,306,49,18
11403,19-000965,-23.331,-8.824,11.07,0.1,220,75,18
11627,19-001189,-22.94,-9.254,9.15,0.78,181,39,15
11722,19-001284,-26.855,-6.638,8.46,0.19,418,395,14
11723,19-001285,-25.821,-10.912,8.46,0.0,30,301,14
