Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
6000,13-000054,2.148,59.446,66.74,0.02,290,315,103
6002,13-000056,3.08,57.752,65.94,1.87,136,231,102
6005,13-000059,2.146,61.509,65.56,0.44,477,316,101
6030,13-000084,4.592,61.856,55.83,0.09,509,93,86
6332,13-000386,0.849,61.177,20.33,1.07,447,433,32
6338,13-000392,0.868,57.821,19.98,0.36,142,432,31
6346,13-000400,1.41,60.556,19.54,0.14,391,382,31
6389,13-000443,1.171,57.199,18.06,0.0,86,404,28
6457,13-000511,2.804,57.519,16.35,0.91,115,256,26
6458,13-000512,2.13,56.539,16.34,0.98,26,317,26
6637,13-000691,1.54,60.747,12.82,0.25,408,371,20
6654,13-000708,1.573,60.95,12.48,0.3,426,368,20
6670,13-000724,1.326,59.459,12.17,0.19,291,390,19
7093,13-001147,1.104,59.223,8.02,0.87,270,410,13
