Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15512,22-000283,-29.944,126.829,27.81,1.14,279,165,43
15514,22-000285,-28.89,126.554,27.69,0.13,254,69,43
15656,22-000427,-29.486,123.919,21.77,0.12,15,123,34
15659,22-000430,-28.473,125.659,21.7,1.71,173,31,34
15722,22-000493,-29.538,126.697,19.78,0.6,267,128,31
15769,22-000540,-28.385,127.534,18.59,0.73,343,23,29
15897,22-000668,-29.96,124.318,16.15,0.63,51,166,25
16009,22-000780,-28.44,128.545,14.4,0.29,435,28,23
16299,22-001070,-28.991,125.516,11.18,0.28,160,78,18
16303,22-001074,-28.582,127.028,11.14,0.08,297,41,18
16332,22-001103,-29.555,126.099,10.88,0.22,213,129,17
16452,22-001223,-28.998,126.293,9.85,0.89,231,79,16
16467,22-001238,-29.979,128.617,9.76,0.16,442,168,16
16468,22-001239,-29.792,124.906,9.75,0.07,105,151,15
16472,22-001243,-28.969,126.682,9.71,0.87,266,76,15
16540,22-001311,-29.608,124.223,9.16,0.84,42,134,15
16669,22-001440,-28.159,125.716,8.41,0.3,178,3,13
22065,29-000098,-31.814,125.309,53.18,1.89,141,335,82
22200,29-000365,-33.18,126.352,30.72,1.82,236,459,48
22213,29-000389,-31.797,125.316,29.85,0.54,142,333,46
22226,29-000418,-31.797,127.85,28.87,0.87,372,333,45
22262,29-000504,-31.127,125.516,25.92,0.18,160,272,40
22276,29-000534,-33.304,126.731,25.16,0.87,270,470,39
22286,29-000558,-32.153,125.749,24.71,1.38,181,365,39
22291,29-000565,-30.066,128.847,24.58,0.32,463,176,38
22296,29-000575,-31.392,126.462,24.25,0.76,246,296,38
22351,29-000691,-31.524,128.354,21.98,0.46,418,308,34
22419,29-000836,-32.752,127.501,19.34,0.83,340,420,30
22446,29-000890,-31.292,128.85,18.36,0.09,463,287,29
22479,29-000952,-32.104,123.808,17.31,0.61,5,361,27
22555,29-001104,-31.592,127.87,15.31,0.67,374,314,24
22566,29-001131,-33.57,127.852,15.03,0.29,372,494,24
22594,29-001195,-33.223,124.591,14.31,0.45,76,463,23
22595,29-001196,-32.962,124.315,14.31,1.12,51,439,23
22600,29-001202,-32.554,124.035,14.21,0.53,25,402,22
22604,29-001209,-32.343,126.358,14.11,0.5,236,383,22
22609,29-001220,-32.801,124.027,14.03,0.23,25,424,22
22638,29-001279,-31.387,127.037,13.47,0.35,298,296,21
22646,29-001296,-30.737,125.504,13.28,0.14,159,237,21
22704,29-001419,-32.675,127.213,12.33,0.32,314,413,19
22730,29-001489,-31.391,128.056,11.63,0.34,391,296,18
22740,29-001516,-30.851,124.84,11.34,0.97,99,247,18
22758,29-001554,-31.122,128.073,11.14,0.26,392,272,18
22772,29-001585,-30.407,126.35,10.91,0.74,236,207,17
22898,29-001852,-31.591,126.731,9.25,0.9,270,314,15
22975,29-001990,-32.195,127.568,8.61,0.85,346,369,14
22979,29-002000,-32.188,125.485,8.57,0.68,157,369,14
23018,29-002082,-30.425,125.446,8.23,0.13,154,208,13
23025,29-002093,-33.085,124.253,8.16,0.16,45,450,13
